62.93693140227985 -1761.119679043719 -1154.249720647811 -677.5485161536042 0.8421951383638579 6.509272327199031 1.225994015049865
62.93693140227985 -1760.135658320653 -1154.863392274995 -676.7618424624674 10.43406910253375 -3.982519544863505 -10.40506002889311
73.42641475914137 -1698.869779861109 -1140.529575372488 -724.2939955965963 -1.742538115680966 8.44011417189174 -1.691055712539361
73.42641475914137 -1698.152051841498 -1140.884112221027 -723.3219520976593 13.85183806112322 -5.446096076855075 -7.030819517354893
83.91590332618801 -1632.883981257668 -1122.293759724412 -769.7773854824783 -4.220820658911348 9.829482680574992 -7.073260840446629
83.91590332618801 -1632.560375011766 -1122.327227463405 -768.7982397233527 17.0888827228321 -6.087300000226201 -1.281210575126548
94.40539710341978 -1561.897860296173 -1102.418099977619 -813.0758112944156 -4.270261573685214 7.978266482879544 -17.54074859524634
94.40539710341978 -1562.061057618982 -1102.133661212624 -812.424526065991 18.08143575266584 -3.788276584643661 9.62669794632732
104.8948856704664 -1486.667458333617 -1079.572350177723 -853.9535996916386 11.04125221018611 -5.699413349887893 -25.31727683766007
104.8948856704664 -1487.074638775632 -1079.288002568507 -854.1489558009252 3.611009541848047 10.38623521185351 17.75840702596897
